# Xorshift64* seed is 13299263068626633052
# Matrix size is 1000 x 1000
# Probability of a cell to be non-empty is 75.000000%
# Collecting statistics over 100 iterations
# Size Count CountPerIteration
1 	 464.490
2 	 54.270
3 	 15.550
4 	 5.640
5 	 2.190
6 	 1.170
7 	 0.600
8 	 0.290
9 	 0.200
10 	 0.170
11 	 0.070
12 	 0.030
13 	 0.040
14 	 0.020
15 	 0.010
16 	 0.000
17 	 0.000
18 	 0.010
19 	 0.010
20 	 0.000
22 	 0.000
23 	 0.010
24 	 0.000
748230 	 0.000
748231 	 0.010
748232 	 0.000
748499 	 0.000
748500 	 0.010
748501 	 0.000
748526 	 0.000
748527 	 0.010
748528 	 0.000
748536 	 0.000
748537 	 0.010
748538 	 0.000
748622 	 0.000
748623 	 0.010
748624 	 0.000
748631 	 0.000
748632 	 0.010
748633 	 0.000
748641 	 0.000
748642 	 0.010
748643 	 0.000
748718 	 0.000
748719 	 0.010
748720 	 0.000
748751 	 0.000
748752 	 0.010
748753 	 0.000
748759 	 0.000
748760 	 0.010
748761 	 0.000
748765 	 0.000
748766 	 0.010
748767 	 0.000
748782 	 0.000
748783 	 0.010
748784 	 0.000
748806 	 0.000
748807 	 0.010
748808 	 0.000
748828 	 0.000
748829 	 0.010
748830 	 0.000
748860 	 0.000
748861 	 0.010
748862 	 0.000
748866 	 0.000
748867 	 0.010
748868 	 0.000
748869 	 0.010
748870 	 0.000
748876 	 0.000
748877 	 0.010
748878 	 0.000
748898 	 0.000
748899 	 0.010
748900 	 0.010
748901 	 0.000
748913 	 0.000
748914 	 0.010
748915 	 0.000
748923 	 0.000
748924 	 0.010
748925 	 0.000
748928 	 0.000
748929 	 0.010
748930 	 0.000
748968 	 0.000
748969 	 0.010
748970 	 0.000
748975 	 0.000
748976 	 0.010
748977 	 0.000
748983 	 0.000
748984 	 0.010
748985 	 0.000
749028 	 0.000
749029 	 0.010
749030 	 0.000
749058 	 0.000
749059 	 0.010
749060 	 0.000
749061 	 0.000
749062 	 0.010
749063 	 0.000
749073 	 0.000
749074 	 0.010
749075 	 0.000
749077 	 0.000
749078 	 0.010
749079 	 0.010
749080 	 0.000
749083 	 0.000
749084 	 0.010
749085 	 0.000
749097 	 0.000
749098 	 0.020
749099 	 0.000
749107 	 0.000
749108 	 0.010
749109 	 0.000
749110 	 0.000
749111 	 0.010
749112 	 0.000
749123 	 0.000
749124 	 0.010
749125 	 0.000
749127 	 0.000
749128 	 0.010
749129 	 0.000
749134 	 0.000
749135 	 0.010
749136 	 0.000
749139 	 0.000
749140 	 0.010
749141 	 0.000
749143 	 0.000
749144 	 0.010
749145 	 0.010
749146 	 0.000
749154 	 0.000
749155 	 0.010
749156 	 0.000
749168 	 0.000
749169 	 0.010
749170 	 0.000
749177 	 0.000
749178 	 0.010
749179 	 0.010
749180 	 0.010
749181 	 0.000
749191 	 0.000
749192 	 0.010
749193 	 0.000
749196 	 0.000
749197 	 0.010
749198 	 0.000
749234 	 0.000
749235 	 0.010
749236 	 0.010
749237 	 0.010
749238 	 0.000
749245 	 0.000
749246 	 0.010
749247 	 0.000
749257 	 0.000
749258 	 0.020
749259 	 0.010
749260 	 0.000
749261 	 0.000
749262 	 0.010
749263 	 0.000
749295 	 0.000
749296 	 0.020
749297 	 0.000
749298 	 0.010
749299 	 0.000
749300 	 0.000
749301 	 0.010
749302 	 0.000
749335 	 0.000
749336 	 0.010
749337 	 0.000
749411 	 0.000
749412 	 0.010
749413 	 0.000
749444 	 0.000
749445 	 0.010
749446 	 0.000
749464 	 0.000
749465 	 0.010
749466 	 0.000
749470 	 0.000
749471 	 0.010
749472 	 0.000
749498 	 0.000
749499 	 0.010
749500 	 0.000
749501 	 0.000
749502 	 0.010
749503 	 0.000
749512 	 0.000
749513 	 0.010
749514 	 0.000
749518 	 0.000
749519 	 0.010
749520 	 0.010
749521 	 0.000
749524 	 0.000
749525 	 0.010
749526 	 0.000
749533 	 0.000
749534 	 0.010
749535 	 0.000
749536 	 0.000
749537 	 0.010
749538 	 0.000
749566 	 0.000
749567 	 0.010
749568 	 0.000
749580 	 0.000
749581 	 0.010
749582 	 0.000
749585 	 0.000
749586 	 0.010
749587 	 0.000
749703 	 0.000
749704 	 0.010
749705 	 0.000
749706 	 0.010
749707 	 0.000
749715 	 0.000
749716 	 0.010
749717 	 0.000
749719 	 0.000
749720 	 0.010
749721 	 0.000
749744 	 0.000
749745 	 0.010
749746 	 0.000
749771 	 0.000
749772 	 0.010
749773 	 0.000
749846 	 0.000
749847 	 0.010
749848 	 0.000
749868 	 0.000
749869 	 0.010
749870 	 0.000
749915 	 0.000
749916 	 0.010
749917 	 0.000
749922 	 0.000
749923 	 0.010
749924 	 0.010
749925 	 0.000
749961 	 0.000
749962 	 0.010
749963 	 0.000
749964 	 0.010
749965 	 0.000
749980 	 0.000
749981 	 0.010
749982 	 0.000
750024 	 0.000
750025 	 0.010
750026 	 0.000
750030 	 0.000
750031 	 0.010
750032 	 0.000
750130 	 0.000
750131 	 0.010
750132 	 0.000
750179 	 0.000
750180 	 0.010
750181 	 0.000
750183 	 0.000
750184 	 0.010
750185 	 0.000
750224 	 0.000
750225 	 0.010
750226 	 0.000
750233 	 0.000
750234 	 0.010
750235 	 0.000
750524 	 0.000
750525 	 0.010
750526 	 0.000
