# Xorshift64* seed is 544605774360776744
# Matrix size is 1000 x 1000
# Probability of a cell to be non-empty is 81.000000%
# Collecting statistics over 100 iterations
# Size Count CountPerIteration
1 	 141.980
2 	 10.720
3 	 2.460
4 	 0.570
5 	 0.200
6 	 0.130
7 	 0.060
8 	 0.030
9 	 0.020
10 	 0.010
11 	 0.020
12 	 0.000
809041 	 0.000
809042 	 0.010
809043 	 0.000
809087 	 0.000
809088 	 0.010
809089 	 0.000
809141 	 0.000
809142 	 0.010
809143 	 0.000
809244 	 0.000
809245 	 0.010
809246 	 0.000
809252 	 0.000
809253 	 0.010
809254 	 0.000
809279 	 0.000
809280 	 0.010
809281 	 0.000
809289 	 0.000
809290 	 0.010
809291 	 0.000
809329 	 0.000
809330 	 0.010
809331 	 0.000
809338 	 0.000
809339 	 0.010
809340 	 0.000
809357 	 0.000
809358 	 0.020
809359 	 0.000
809370 	 0.000
809371 	 0.010
809372 	 0.000
809375 	 0.000
809376 	 0.010
809377 	 0.000
809400 	 0.000
809401 	 0.010
809402 	 0.000
809407 	 0.000
809408 	 0.010
809409 	 0.000
809430 	 0.000
809431 	 0.010
809432 	 0.000
809474 	 0.000
809475 	 0.010
809476 	 0.000
809504 	 0.000
809505 	 0.010
809506 	 0.000
809507 	 0.010
809508 	 0.000
809515 	 0.000
809516 	 0.010
809517 	 0.000
809526 	 0.000
809527 	 0.010
809528 	 0.000
809555 	 0.000
809556 	 0.010
809557 	 0.010
809558 	 0.000
809572 	 0.000
809573 	 0.010
809574 	 0.000
809575 	 0.010
809576 	 0.000
809590 	 0.000
809591 	 0.010
809592 	 0.000
809593 	 0.000
809594 	 0.010
809595 	 0.000
809608 	 0.000
809609 	 0.010
809610 	 0.000
809613 	 0.000
809614 	 0.010
809615 	 0.010
809616 	 0.000
809619 	 0.000
809620 	 0.010
809621 	 0.000
809624 	 0.000
809625 	 0.020
809626 	 0.000
809648 	 0.000
809649 	 0.010
809650 	 0.000
809672 	 0.000
809673 	 0.010
809674 	 0.000
809678 	 0.000
809679 	 0.010
809680 	 0.000
809691 	 0.000
809692 	 0.010
809693 	 0.000
809694 	 0.010
809695 	 0.000
809696 	 0.010
809697 	 0.000
809698 	 0.010
809699 	 0.000
809709 	 0.000
809710 	 0.010
809711 	 0.000
809712 	 0.010
809713 	 0.000
809719 	 0.000
809720 	 0.010
809721 	 0.000
809762 	 0.000
809763 	 0.010
809764 	 0.000
809766 	 0.000
809767 	 0.010
809768 	 0.010
809769 	 0.000
809796 	 0.000
809797 	 0.010
809798 	 0.000
809799 	 0.000
809800 	 0.010
809801 	 0.000
809802 	 0.010
809803 	 0.000
809804 	 0.000
809805 	 0.010
809806 	 0.000
809807 	 0.000
809808 	 0.010
809809 	 0.000
809817 	 0.000
809818 	 0.010
809819 	 0.000
809837 	 0.000
809838 	 0.010
809839 	 0.000
809841 	 0.000
809842 	 0.010
809843 	 0.000
809844 	 0.010
809845 	 0.000
809850 	 0.000
809851 	 0.010
809852 	 0.000
809858 	 0.000
809859 	 0.010
809860 	 0.010
809861 	 0.000
809872 	 0.000
809873 	 0.010
809874 	 0.010
809875 	 0.000
809882 	 0.000
809883 	 0.010
809884 	 0.010
809885 	 0.000
809892 	 0.000
809893 	 0.010
809894 	 0.000
809897 	 0.000
809898 	 0.010
809899 	 0.000
809904 	 0.000
809905 	 0.020
809906 	 0.000
809930 	 0.000
809931 	 0.010
809932 	 0.000
809935 	 0.000
809936 	 0.020
809937 	 0.000
809938 	 0.010
809939 	 0.010
809940 	 0.010
809941 	 0.000
809946 	 0.000
809947 	 0.010
809948 	 0.000
809951 	 0.000
809952 	 0.010
809953 	 0.030
809954 	 0.000
809960 	 0.000
809961 	 0.010
809962 	 0.000
809989 	 0.000
809990 	 0.010
809991 	 0.000
810013 	 0.000
810014 	 0.010
810015 	 0.000
810026 	 0.000
810027 	 0.010
810028 	 0.000
810035 	 0.000
810036 	 0.010
810037 	 0.000
810055 	 0.000
810056 	 0.010
810057 	 0.010
810058 	 0.000
810102 	 0.000
810103 	 0.010
810104 	 0.010
810105 	 0.000
810113 	 0.000
810114 	 0.010
810115 	 0.000
810153 	 0.000
810154 	 0.010
810155 	 0.000
810199 	 0.000
810200 	 0.010
810201 	 0.000
810215 	 0.000
810216 	 0.010
810217 	 0.000
810224 	 0.000
810225 	 0.010
810226 	 0.000
810260 	 0.000
810261 	 0.010
810262 	 0.000
810301 	 0.000
810302 	 0.010
810303 	 0.000
810305 	 0.000
810306 	 0.010
810307 	 0.000
810358 	 0.000
810359 	 0.010
810360 	 0.010
810361 	 0.000
810386 	 0.000
810387 	 0.010
810388 	 0.000
810452 	 0.000
810453 	 0.010
810454 	 0.000
810601 	 0.000
810602 	 0.010
810603 	 0.000
811311 	 0.000
811312 	 0.010
811313 	 0.000
