# Xorshift64* seed is 12319777254431439464
# Matrix size is 1000 x 1000
# Probability of a cell to be non-empty is 42.000000%
# Collecting statistics over 100 iterations
# Size Count CountPerIteration
1 	 18629.570
2 	 6910.680
3 	 3942.210
4 	 2591.240
5 	 1854.730
6 	 1412.240
7 	 1112.200
8 	 905.520
9 	 754.200
10 	 639.290
11 	 550.670
12 	 474.650
13 	 417.460
14 	 373.250
15 	 334.250
16 	 298.250
17 	 269.380
18 	 248.810
19 	 226.830
20 	 209.530
21 	 190.090
22 	 176.630
23 	 163.000
24 	 153.810
25 	 141.960
26 	 135.650
27 	 127.080
28 	 119.910
29 	 112.030
30 	 106.890
31 	 99.780
32 	 95.270
33 	 88.960
34 	 85.490
35 	 80.070
36 	 78.210
37 	 74.060
38 	 67.450
39 	 67.930
40 	 62.780
41 	 61.130
42 	 57.470
43 	 55.580
44 	 54.240
45 	 52.570
46 	 48.880
47 	 47.000
48 	 46.890
49 	 44.950
50 	 43.200
51 	 40.210
52 	 39.330
53 	 39.120
54 	 36.920
55 	 37.390
56 	 34.900
57 	 33.560
58 	 33.180
59 	 32.340
60 	 30.580
61 	 29.710
62 	 27.840
63 	 27.740
64 	 27.380
65 	 25.860
66 	 26.330
67 	 25.030
68 	 24.260
69 	 23.570
70 	 21.950
71 	 20.760
72 	 22.000
73 	 20.290
74 	 20.260
75 	 19.790
76 	 19.530
77 	 18.940
78 	 18.110
79 	 17.880
80 	 18.030
81 	 16.560
82 	 16.590
83 	 15.660
84 	 15.750
85 	 15.310
86 	 14.320
87 	 14.880
88 	 14.270
89 	 13.700
90 	 13.510
91 	 13.960
92 	 13.330
93 	 12.270
94 	 12.600
95 	 12.470
96 	 11.940
97 	 11.680
98 	 11.760
99 	 10.810
100 	 11.050
101 	 10.720
102 	 10.040
103 	 10.210
104 	 9.810
105 	 9.850
106 	 9.670
107 	 9.810
108 	 9.180
109 	 9.000
110 	 9.150
111 	 9.300
112 	 8.200
113 	 8.120
114 	 8.000
115 	 7.740
116 	 7.750
117 	 7.660
118 	 7.470
119 	 7.490
120 	 7.190
121 	 7.440
122 	 6.910
123 	 6.810
124 	 6.470
125 	 6.580
126 	 6.250
127 	 6.610
128 	 6.270
129 	 5.820
130 	 5.990
