# Xorshift64* seed is 8814490198662457357
# Matrix size is 1000 x 1000
# Probability of a cell to be non-empty is 43.000000%
# Collecting statistics over 100 iterations
# Size Count CountPerIteration
1 	 17356.500
2 	 6366.570
3 	 3597.090
4 	 2355.090
5 	 1683.690
6 	 1266.730
7 	 1001.070
8 	 810.650
9 	 676.260
10 	 569.160
11 	 490.870
12 	 427.690
13 	 372.370
14 	 335.800
15 	 297.050
16 	 268.720
17 	 241.200
18 	 223.170
19 	 203.650
20 	 186.290
21 	 173.280
22 	 159.410
23 	 146.990
24 	 138.760
25 	 130.740
26 	 121.250
27 	 112.240
28 	 106.090
29 	 101.790
30 	 96.170
31 	 89.670
32 	 87.050
33 	 82.820
34 	 77.950
35 	 72.690
36 	 69.160
37 	 67.600
38 	 64.070
39 	 61.620
40 	 59.240
41 	 56.630
42 	 54.240
43 	 50.830
44 	 48.810
45 	 46.380
46 	 45.570
47 	 45.730
48 	 42.270
49 	 42.470
50 	 39.900
51 	 38.120
52 	 37.000
53 	 36.480
54 	 34.400
55 	 33.990
56 	 33.080
57 	 31.150
58 	 30.440
59 	 29.580
60 	 28.570
61 	 28.210
62 	 27.770
63 	 26.240
64 	 24.960
65 	 24.270
66 	 23.530
67 	 23.900
68 	 23.130
69 	 23.070
70 	 22.430
71 	 20.400
72 	 20.480
73 	 20.090
74 	 20.020
75 	 18.660
76 	 18.630
77 	 17.350
78 	 17.930
79 	 17.540
80 	 17.020
81 	 16.310
82 	 16.660
83 	 16.180
84 	 15.690
85 	 14.750
86 	 14.820
87 	 14.670
88 	 13.920
89 	 13.780
90 	 13.960
91 	 13.690
92 	 12.880
93 	 12.970
94 	 12.400
95 	 12.080
96 	 12.220
97 	 11.410
98 	 11.700
99 	 11.350
100 	 11.660
101 	 10.750
102 	 10.610
103 	 10.620
104 	 10.020
105 	 9.920
106 	 10.210
107 	 9.410
108 	 9.740
109 	 9.530
110 	 9.040
111 	 8.730
112 	 8.970
113 	 8.130
114 	 8.490
115 	 8.160
116 	 7.890
117 	 7.890
118 	 8.110
119 	 7.620
120 	 7.840
121 	 6.940
122 	 7.420
123 	 7.270
124 	 7.260
125 	 7.110
126 	 6.960
127 	 6.700
128 	 6.920
129 	 6.450
130 	 6.500
131 	 6.020
132 	 6.380
133 	 6.070
134 	 6.120
135 	 5.560
136 	 6.080
137 	 6.170
138 	 5.790
139 	 5.660
140 	 5.710
141 	 5.690
142 	 5.210
143 	 5.150
144 	 5.360
145 	 5.090
146 	 4.840
147 	 5.240
148 	 5.010
149 	 4.570
150 	 4.840
151 	 4.780
152 	 4.380
153 	 4.570
154 	 4.770
155 	 4.600
156 	 4.350
157 	 4.400
158 	 4.290
159 	 4.360
160 	 4.080
161 	 3.770
162 	 4.300
163 	 4.250
164 	 3.680
165 	 3.630
166 	 3.650
167 	 3.920
168 	 3.560
169 	 3.590
170 	 3.510
171 	 3.430
172 	 3.340
173 	 3.070
174 	 3.470
175 	 3.140
176 	 3.340
177 	 3.240
178 	 2.790
179 	 3.100
180 	 3.070
181 	 3.160
182 	 2.830
183 	 2.770
184 	 2.860
185 	 2.890
186 	 2.680
187 	 3.100
188 	 2.780
189 	 2.890
190 	 2.700
191 	 2.660
192 	 2.560
193 	 2.450
194 	 2.590
195 	 2.830
196 	 2.370
197 	 2.370
198 	 2.310
199 	 2.320
200 	 2.110
201 	 2.220
202 	 2.260
203 	 2.330
204 	 2.340
205 	 2.300
206 	 2.310
207 	 2.240
208 	 1.950
209 	 1.900
210 	 2.110
211 	 2.190
212 	 2.100
213 	 1.890
214 	 2.090
215 	 2.150
216 	 2.220
217 	 1.970
218 	 1.870
219 	 1.880
220 	 1.820
221 	 1.850
222 	 1.990
223 	 1.490
224 	 1.740
225 	 1.870
226 	 1.770
227 	 1.540
228 	 1.830
229 	 1.760
230 	 1.510
231 	 1.850
232 	 1.850
233 	 1.570
234 	 1.480
235 	 1.520
236 	 1.520
237 	 1.410
238 	 1.670
239 	 1.800
240 	 1.640
241 	 1.300
242 	 1.450
243 	 1.270
244 	 1.540
245 	 1.390
246 	 1.540
247 	 1.470
248 	 1.240
249 	 1.340
250 	 1.300
