# Xorshift64* seed is 9048943333314060444
# Matrix size is 1000 x 1000
# Probability of a cell to be non-empty is 67.000000%
# Collecting statistics over 100 iterations
# Size Count CountPerIteration
1 	 1593.510
2 	 291.530
3 	 108.680
4 	 49.660
5 	 26.200
6 	 14.330
7 	 9.140
8 	 5.810
9 	 3.930
10 	 2.670
11 	 1.790
12 	 1.520
13 	 0.850
14 	 0.770
15 	 0.580
16 	 0.430
17 	 0.330
18 	 0.360
19 	 0.250
20 	 0.220
21 	 0.100
22 	 0.180
23 	 0.130
24 	 0.140
25 	 0.130
26 	 0.030
27 	 0.080
28 	 0.050
29 	 0.050
30 	 0.020
31 	 0.010
32 	 0.010
33 	 0.020
34 	 0.000
35 	 0.020
36 	 0.010
37 	 0.000
38 	 0.010
39 	 0.020
40 	 0.020
41 	 0.000
45 	 0.000
46 	 0.010
47 	 0.010
48 	 0.000
49 	 0.010
50 	 0.000
56 	 0.000
57 	 0.010
58 	 0.000
62 	 0.000
63 	 0.010
64 	 0.000
665552 	 0.000
665553 	 0.010
665554 	 0.000
665560 	 0.000
665561 	 0.010
665562 	 0.000
665646 	 0.000
665647 	 0.010
665648 	 0.000
665799 	 0.000
665800 	 0.010
665801 	 0.010
665802 	 0.000
665824 	 0.000
665825 	 0.010
665826 	 0.000
665938 	 0.000
665939 	 0.010
665940 	 0.000
665970 	 0.000
665971 	 0.010
665972 	 0.000
665976 	 0.000
665977 	 0.010
665978 	 0.000
666014 	 0.000
666015 	 0.010
666016 	 0.000
666050 	 0.000
666051 	 0.010
666052 	 0.000
666089 	 0.000
666090 	 0.010
666091 	 0.000
666121 	 0.000
666122 	 0.010
666123 	 0.000
666136 	 0.000
666137 	 0.010
666138 	 0.000
666205 	 0.000
666206 	 0.010
666207 	 0.000
666247 	 0.000
666248 	 0.010
666249 	 0.000
666253 	 0.000
666254 	 0.010
666255 	 0.000
666277 	 0.000
666278 	 0.010
666279 	 0.000
666309 	 0.000
666310 	 0.010
666311 	 0.000
666337 	 0.000
666338 	 0.010
666339 	 0.000
666343 	 0.000
666344 	 0.010
666345 	 0.000
666383 	 0.000
666384 	 0.020
666385 	 0.000
666421 	 0.000
666422 	 0.010
666423 	 0.000
666427 	 0.000
666428 	 0.010
666429 	 0.000
666438 	 0.000
666439 	 0.010
666440 	 0.000
666444 	 0.000
666445 	 0.010
666446 	 0.000
666469 	 0.000
666470 	 0.010
666471 	 0.000
666479 	 0.000
666480 	 0.010
666481 	 0.010
666482 	 0.000
666483 	 0.000
666484 	 0.010
666485 	 0.000
666523 	 0.000
666524 	 0.010
666525 	 0.000
666528 	 0.000
666529 	 0.020
666530 	 0.000
666531 	 0.000
666532 	 0.010
666533 	 0.000
666551 	 0.000
666552 	 0.010
666553 	 0.000
666568 	 0.000
666569 	 0.010
666570 	 0.000
666580 	 0.000
666581 	 0.010
666582 	 0.000
666595 	 0.000
666596 	 0.010
666597 	 0.000
666612 	 0.000
666613 	 0.010
666614 	 0.000
666718 	 0.000
666719 	 0.010
666720 	 0.000
666726 	 0.000
666727 	 0.010
666728 	 0.000
666747 	 0.000
666748 	 0.010
666749 	 0.000
666757 	 0.000
