# Xorshift64* seed is 8375695846816114742
# Matrix size is 1000 x 1000
# Probability of a cell to be non-empty is 21.000000%
# Collecting statistics over 100 iterations
# Size Count CountPerIteration
1 	 52624.280
2 	 19296.350
3 	 9683.320
4 	 5434.720
5 	 3280.960
6 	 2068.490
7 	 1331.670
8 	 885.420
9 	 597.200
10 	 410.580
11 	 282.690
12 	 199.200
13 	 141.500
14 	 99.280
15 	 70.600
16 	 50.420
17 	 35.440
18 	 26.350
19 	 19.050
20 	 14.010
21 	 10.280
22 	 7.610
23 	 5.270
24 	 3.950
25 	 2.830
26 	 2.080
27 	 1.650
28 	 1.160
29 	 0.880
30 	 0.680
31 	 0.500
32 	 0.230
33 	 0.310
34 	 0.160
35 	 0.140
36 	 0.080
37 	 0.100
38 	 0.060
39 	 0.070
40 	 0.040
41 	 0.030
42 	 0.000
43 	 0.020
44 	 0.020
45 	 0.010
46 	 0.010
47 	 0.000
48 	 0.010
49 	 0.010
50 	 0.000
