# Xorshift64* seed is 9771620808957391695
# Matrix size is 1000 x 1000
# Probability of a cell to be non-empty is 29.000000%
# Collecting statistics over 100 iterations
# Size Count CountPerIteration
1 	 39552.680
2 	 15779.540
3 	 8949.350
4 	 5726.460
5 	 3955.590
6 	 2861.360
7 	 2136.280
8 	 1630.750
9 	 1279.840
10 	 1017.880
11 	 820.550
12 	 661.710
13 	 537.600
14 	 443.820
15 	 372.670
16 	 309.240
17 	 261.140
18 	 219.290
19 	 183.440
20 	 155.190
21 	 131.770
22 	 114.450
23 	 97.250
24 	 84.680
25 	 70.990
26 	 60.570
27 	 51.930
28 	 45.870
29 	 39.580
30 	 34.570
31 	 29.450
32 	 26.060
33 	 21.430
34 	 19.020
35 	 17.710
36 	 14.730
37 	 13.130
38 	 11.490
39 	 10.180
40 	 8.260
41 	 7.720
42 	 6.680
43 	 5.910
44 	 5.400
45 	 4.260
46 	 4.210
47 	 3.250
48 	 2.920
49 	 2.340
50 	 2.320
51 	 2.010
52 	 1.990
53 	 1.580
54 	 1.200
55 	 1.310
56 	 1.090
57 	 0.890
58 	 0.830
59 	 0.780
60 	 0.620
61 	 0.600
62 	 0.550
63 	 0.520
64 	 0.460
65 	 0.380
66 	 0.310
67 	 0.230
68 	 0.250
69 	 0.250
70 	 0.240
71 	 0.230
72 	 0.140
73 	 0.150
74 	 0.110
75 	 0.090
76 	 0.080
77 	 0.120
78 	 0.030
79 	 0.070
80 	 0.040
81 	 0.070
82 	 0.080
83 	 0.080
84 	 0.030
85 	 0.030
86 	 0.060
87 	 0.030
88 	 0.020
89 	 0.000
90 	 0.000
91 	 0.030
92 	 0.020
93 	 0.020
94 	 0.010
95 	 0.010
96 	 0.010
97 	 0.020
98 	 0.010
99 	 0.010
100 	 0.010
101 	 0.020
102 	 0.000
105 	 0.000
106 	 0.010
107 	 0.000
135 	 0.000
136 	 0.010
137 	 0.000
